# Img   rel_time   rel_X   rel_Y   rel_Z   roll   pitch   yaw
1040     371.723   -47105.71    1498.541    2994.875   -0.2636719    3.900146   -19.22058   
1041    371.7527   -47106.69    1502.079    2994.875   -0.2526855    3.900146   -19.22058   
1043    371.8116   -47108.17    1507.381    2994.875   -0.2416992    3.900146   -19.21509   
1044    371.8411   -47108.66    1509.146    2994.875   -0.2416992    3.900146   -19.21509   
1045    371.9001   -47110.13    1514.448    2994.875   -0.2252197     3.90564   -19.20959   
1046     371.959   -47111.61    1519.751    2994.875   -0.2087402     3.90564   -19.20959   
1047    371.9884   -47112.59    1523.289    2994.875   -0.2087402     3.90564    -19.2041   
1048    372.0475   -47114.06     1528.61    2994.906   -0.1922607    3.911133    -19.2041   
1049    372.0771   -47114.55    1530.383    2994.906   -0.1867676    3.911133    -19.2041   
1050    372.1362   -47116.03    1535.676    2994.906   -0.1757812    3.911133   -19.19861   
1052    372.1655   -47117.01    1539.214    2994.906   -0.1702881    3.911133   -19.19861   
1053    372.2246   -47118.49    1544.517    2994.906   -0.1538086     3.90564   -19.19861   
1054    372.2837   -47119.96     1549.82    2994.906   -0.1483154     3.90564   -19.19861   
1055    372.3131   -47120.45    1551.584    2994.906   -0.1428223     3.90564   -19.19861   
1056    372.3722   -47121.93    1556.886    2994.906   -0.1318359    3.900146   -19.19861   
1057    372.4016   -47122.91    1560.415    2994.906   -0.1263428    3.900146   -19.19861   
1058    372.4606   -47123.89    1563.953    2994.938   -0.1208496    3.900146   -19.19861   
1060    372.5198   -47125.37    1569.256    2994.938   -0.1098633    3.894653   -19.19861   
1061    372.5492   -47126.36    1572.785    2994.938   -0.1098633    3.894653   -19.19861   
1062    372.6082   -47127.83    1578.087    2994.938   -0.1043701     3.88916   -19.19861   
1063    372.6377   -47128.32    1579.851    2994.938   -0.09887695     3.88916   -19.19861   
1064    372.6966    -47129.8    1585.154    2994.938   -0.09887695     3.88916   -19.19861   
1065    372.7556   -47131.27    1590.456    2994.938   -0.09338379    3.883667    -19.2041   
1066    372.7851   -47132.26    1593.985    2994.938   -0.09338379    3.883667   -19.19861   
1067     372.844   -47133.24    1597.523    2994.938   -0.09887695    3.883667    -19.2041   
1068    372.8736   -47134.22    1601.052    2994.938   -0.09338379    3.878174    -19.2041   
1070    372.9325    -47135.7    1606.355    2994.938   -0.08789062    3.883667    -19.2041   
1071     372.962   -47136.68    1609.883    2994.938   -0.08789062    3.883667    -19.2041   
1072    373.0208   -47138.16    1615.204    2995.031   -0.08239746    3.883667   -19.20959   
1073    373.0796   -47139.15    1618.733    2995.031   -0.08239746    3.883667   -19.20959   
1074    373.1092   -47140.13    1622.262    2995.031   -0.08239746    3.883667   -19.20959   
1075    373.1661    -47141.6    1627.565    2995.031   -0.08239746     3.88916   -19.21509   
1076    373.2178   -47142.58    1631.093    2995.031   -0.08239746     3.88916   -19.21509   
1078    373.2678   -47144.06    1636.396    2995.031   -0.08239746     3.88916   -19.22058   
1079    373.2986   -47144.55     1638.16    2995.031   -0.08239746     3.88916   -19.22058   
1080    373.3535   -47146.03    1643.463    2995.062   -0.08239746     3.88916   -19.22058   
1081    373.4056    -47147.5    1648.756    2995.062   -0.0769043     3.88916   -19.22607   
1082    373.4556   -47148.48    1652.294    2995.062   -0.08239746    3.894653   -19.22607   
1083    373.4836   -47149.47    1655.823    2995.062   -0.08239746    3.894653   -19.22607   
1084    373.5385   -47150.45    1659.361    2995.062   -0.08239746    3.894653   -19.23157   
1085    373.5891   -47151.93    1664.654    2995.062   -0.08239746    3.894653   -19.23157   
1086    373.6403   -47152.91    1668.183    2995.062   -0.09338379    3.894653   -19.23706   
1088    373.6903   -47154.39    1673.485    2995.062   -0.09338379    3.894653   -19.23706   
1089    373.7403   -47155.37    1677.014    2995.062   -0.09338379    3.894653   -19.23706   
1090    373.7903   -47156.84    1682.316    2995.062   -0.09887695    3.900146   -19.24255   
1091    373.8153   -47157.33    1684.081    2995.062   -0.09887695    3.900146   -19.24255   
1092    373.8653   -47158.31     1687.61    2995.062   -0.09887695    3.900146   -19.24255   
1093    374.9153   -47159.78    1692.912    2995.062   -0.1043701     3.90564   -19.24805   
1094    373.9653   -47161.26    1698.205    2995.062   -0.1098633     3.90564   -19.24805   
1095    374.0153   -47162.24    1701.752    2995.156   -0.1153564    3.911133   -19.24805   
1097    374.0653   -47163.71    1707.046    2995.156   -0.1208496    3.911133   -19.25354   
1098    374.1153   -47164.69    1710.574    2995.156   -0.1263428    3.911133   -19.25354   
1099    374.1653   -47166.17    1715.877    2995.156   -0.1318359    3.916626   -19.25903   
1100    374.1903   -47166.66    1717.641    2995.156   -0.1373291    3.916626   -19.25903   
1101    374.2403   -47168.13    1722.934    2995.156   -0.1428223    3.916626   -19.25903   
1102    374.2903   -47169.11    1726.463    2995.156   -0.1483154    3.916626   -19.26453   
1103    374.3403    -47170.1    1730.001    2995.188   -0.1483154    3.916626   -19.26453   
1104    374.3903   -47171.57    1735.294    2995.188   -0.1593018    3.916626   -19.26453   
1106    374.4403   -47172.56    1738.823    2995.188   -0.1647949    3.916626   -19.27002   
1107    374.4903   -47174.03    1744.116    2995.188   -0.1702881    3.916626   -19.27002   
1108    374.5403   -47175.01    1747.654    2995.188   -0.1757812    3.916626   -19.27002   
1109    374.5653      -47176    1751.183    2995.188   -0.1812744    3.916626   -19.27551   
1110    374.6153   -47176.98    1754.712    2995.188   -0.1867676    3.911133   -19.27551   
1111    374.6653   -47178.45    1760.005    2995.188   -0.1922607    3.911133   -19.27551   
1112    374.7153   -47179.44    1763.534    2995.188   -0.2032471    3.911133   -19.27551   
1113    374.7653   -47180.91    1768.836    2995.219   -0.2087402    3.911133   -19.28101   
1115    374.8153   -47181.89    1772.365    2995.219   -0.2142334     3.90564   -19.28101   
1116    374.8653   -47182.87    1775.894    2995.219   -0.2252197     3.90564   -19.28101   
1117    375.9153   -47184.35    1781.187    2995.219   -0.2307129     3.90564    -19.2865   
1118    374.9403   -47185.33    1784.716    2995.219   -0.2362061     3.90564    -19.2865   
1119    374.9903   -47186.31    1788.245    2995.219   -0.2471924     3.90564    -19.2865   
1120    375.0403   -47187.33    1791.756    2995.188   -0.2526855    3.900146    -19.2865   
1121    375.0903   -47188.81    1797.049    2995.188   -0.2636719    3.900146    -19.2865   
1122    375.1403   -47189.79    1800.578    2995.188   -0.269165    3.900146   -19.29199   
1124    375.1903   -47191.27    1805.871    2995.188   -0.2801514    3.900146   -19.29199   
1125    375.2403   -47192.25      1809.4    2995.188   -0.2856445    3.900146   -19.29199   
1126    375.2903   -47193.72    1814.693    2995.188   -0.2966309    3.900146   -19.29199   
1127    375.3153   -47194.21    1816.457    2995.188   -0.302124    3.900146   -19.29749   
1128    375.3653   -47195.68     1821.75    2995.219   -0.3131104    3.900146   -19.29749   
1129    375.4153   -47196.67    1825.279    2995.219   -0.3186035    3.900146   -19.29749   
1130    375.4653   -47198.14    1830.572    2995.219   -0.3295898    3.900146   -19.29749   
1131    375.5153   -47199.13    1834.101    2995.219   -0.335083    3.900146   -19.29749   
1132    660.5675   -48367.79    5403.127    2982.844   0.2636719     5.52063    159.7687   
1133    660.6175   -48365.28    5395.924    2982.969   0.3186035     5.52063    159.7852   
1134    660.6425   -48364.44    5393.516        2983   0.3460693    5.526123    159.7906   
1135    660.6925   -48362.77    5388.711    2983.062    0.401001    5.526123    159.8071   
1136    660.7425   -48360.25    5381.508    2983.156   0.4504395    5.531616    159.8236   
1137    660.7925   -48358.58    5376.712     2983.25   0.4998779    5.531616    159.8346   
1139    660.8425   -48356.07    5369.509    2983.344   0.5493164    5.531616    159.8511   
1140    660.8925    -48354.4    5364.703    2983.406   0.5932617    5.537109    159.8621   
1141    660.9425   -48351.89      5357.5    2983.531   0.6317139    5.537109     159.873   
1142    660.9925   -48350.22    5352.704    2983.719    0.670166    5.537109     159.884   
1143    661.0175   -48348.56     5347.89    2983.781   0.6921387    5.537109     159.884   
1144    661.0675   -48346.89    5343.085    2983.875   0.7305908    5.537109     159.895   
1145    661.1175   -48344.38    5335.891    2983.969   0.7635498    5.537109    159.9005   
1146    661.1675   -48342.71    5331.086    2984.031   0.7910156    5.537109    159.9115   
1148    661.2175   -48340.21    5323.892    2984.156   0.8239746    5.537109    159.9115   
1149    661.2675   -48338.54    5319.087    2984.219   0.8514404    5.537109     159.917   
1150    661.3175   -48336.03    5311.893    2984.344   0.8734131    5.537109     159.917   
1151    661.3675   -48334.36    5307.097    2984.406   0.8953857    5.537109    159.9225   
1152    661.3925   -48333.53    5304.699    2984.438   0.9063721    5.537109    159.9225   
1153    661.4425   -48331.03    5297.496    2984.562   0.9228516    5.537109    159.9225   
1154    661.4925   -48329.36    5292.701    2984.625   0.9393311    5.537109     159.917   
1155    661.5425   -48326.86    5285.507     2984.75   0.9503174    5.537109     159.917   
1157    661.5925    -48325.2    5280.711    2984.812   0.9558105    5.537109    159.9115   
1158    661.6425    -48322.7    5273.518    2984.938   0.9613037    5.537109    159.9115   
1159    661.6925   -48321.03    5268.722        2985   0.9613037    5.537109     159.906   
1160    661.7425   -48318.54    5261.528    2985.094   0.9613037    5.537109    159.9005   
1161    661.7675    -48317.7     5259.13    2985.156   0.9613037    5.531616    159.9005   
1162    661.8175   -48315.21    5251.937     2985.25   0.9558105    5.531616     159.895   
1163    661.8675   -48313.55    5247.141    2985.344   0.9558105    5.531616    159.8895   
1164    662.9175   -48311.06    5239.948    2985.438   0.9503174    5.531616    159.8785   
1166    661.9675    -48309.4    5235.152    2985.531   0.9448242    5.526123     159.873   
1167    662.0175   -48306.94    5227.988    2985.781   0.9283447    5.526123    159.8676   
1168    662.0675   -48305.27    5223.192    2985.844   0.9228516    5.526123    159.8676   
1169    662.1175   -48302.79    5215.999    2985.969   0.9118652     5.52063    159.8621   
1170    662.1425   -48301.96    5213.601        2986   0.9008789     5.52063    159.8566   
1171    662.1925    -48300.3    5208.815    2986.062   0.8843994    5.515137    159.8511   
1172    662.2425   -48297.81    5201.621    2986.188   0.8734131    5.515137    159.8511   
1173    662.2925   -48296.15    5196.835     2986.25   0.8514404    5.509644    159.8456   
1175    662.3425   -48293.66    5189.642    2986.375   0.8294678     5.50415    159.8456   
1176    662.3925   -48292.01    5184.856    2986.438   0.8184814    5.498657    159.8456   
1177    662.4425   -48289.52    5177.672    2986.562    0.802002    5.493164    159.8401   
1178    662.4925   -48287.86    5172.876    2986.625   0.7800293    5.487671    159.8401   
1179    662.5175    -48286.2     5168.09    2986.719    0.769043    5.482178    159.8401   
1180    662.5675   -48284.55    5163.294    2986.781   0.7525635    5.476685    159.8456   
1181    662.6175   -48282.89    5158.508    2986.875   0.7305908    5.471191    159.8456   
1182    662.6675   -48280.41    5151.324    2986.969   0.7086182    5.465698    159.8511   
1184    662.7175   -48278.75    5146.538    2987.062   0.6921387    5.460205    159.8566   
1185    662.7675   -48276.27    5139.355    2987.156   0.6756592    5.454712    159.8621   
1186    662.8175   -48274.62    5134.568     2987.25   0.6591797    5.449219    159.8676   
1187    662.8675   -48272.13    5127.384    2987.344   0.6427002    5.443726     159.873   
1188    662.8925   -48271.31    5124.987    2987.375   0.6317139    5.438232    159.8785   
1189    662.9425   -48268.83    5117.812      2987.5   0.6207275    5.438232    159.8895   
1190    662.9925   -48267.17    5113.026    2987.562   0.6097412    5.432739    159.9005   
1191    663.0425   -48264.75    5105.891    2987.844   0.5987549    5.427246    159.9115   
1193    663.0925   -48263.11    5101.105    2987.938   0.5932617    5.421753    159.9225   
1194    663.1425   -48260.63     5093.93    2988.031   0.5822754    5.421753    159.9335   
1195    663.1925   -48258.97    5089.144    2988.094   0.5767822     5.41626      159.95   
1196    663.2425    -48256.5    5081.961    2988.219   0.5822754    5.410767    159.9609   
1197    663.2675   -48255.67    5079.572     2988.25   0.5767822    5.410767    159.9719   
1198    663.3175    -48253.2    5072.398    2988.375   0.5822754    5.410767    159.9829   
1199    663.3675   -48251.54    5067.612    2988.438   0.5822754    5.410767    159.9994   
1200    663.4175   -48249.07    5060.438    2988.562   0.5877686    5.405273    160.0159   
1202    663.4675   -48247.42    5055.652    2988.625   0.5877686    5.405273    160.0323   
1203    663.5175   -48244.94    5048.477    2988.719   0.5987549    5.405273    160.0433   
1204    686.9426    -47330.6    2251.699     2997.25   -0.6591797    3.537598    163.7018   
1205    686.9926   -47329.19    2246.846     2997.25   -0.703125    3.537598    163.6853   
1206    687.0426   -47327.06    2239.579    2997.188   -0.7470703    3.532104    163.6688   
1207    687.0926   -47325.66    2234.735    2997.156   -0.7910156    3.532104    163.6523   
1209    687.1426   -47323.54    2227.459    2997.094   -0.8294678    3.526611    163.6359   
